,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AKAM,ALB,ALGN,ALK,ALLE,AMCR,AMD,AME,AMGN,AMT,AMZN,ANET,ANSS,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AZO,BA,BALL,BAX,BBWI,BBY,BDX,BIIB,BIO,BKNG,BKR,BMY,BR,BSX,BWA,BXP,CAG,CAH,CARR,CAT,CBRE,CCI,CCL,CDAY,CDNS,CDW,CE,CF,CHD,CHRW,CHTR,CL,CLX,CMCSA,CMG,CMI,CMS,CNP,COO,COP,COST,CPB,CPRT,CPT,CRL,CRM,CSCO,CSGP,CSX,CTAS,CTLT,CTRA,CTSH,CTVA,CVS,CVX,CZR,D,DAL,DD,DE,DG,DGX,DHI,DHR,DIS,DISH,DLR,DLTR,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,ENPH,EOG,EPAM,EQIX,EQR,EQT,ES,ESS,ETN,ETR,ETSY,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDX,FE,FFIV,FIS,FISV,FLT,FMC,FOX,FOXA,FRT,FTNT,FTV,GD,GE,GEN,GILD,GIS,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GWW,HAL,HAS,HCA,HD,HES,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HWM,IBM,IDXX,IEX,IFF,ILMN,INCY,INTC,INTU,INVH,IP,IPG,IQV,IR,IRM,ISRG,IT,ITW,J,JBHT,JCI,JKHY,JNJ,JNPR,K,KDP,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,LDOS,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNT,LOW,LRCX,LUMN,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MDLZ,MDT,META,MGM,MHK,MKC,MLM,MMM,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRNA,MRO,MSFT,MSI,MTCH,MTD,MU,NCLH,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NUE,NVDA,NVR,NWL,NWS,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OTIS,OXY,PARA,PAYC,PAYX,PCAR,PCG,PEAK,PEG,PEP,PFE,PG,PH,PHM,PKG,PKI,PLD,PM,PNR,PNW,POOL,PPG,PPL,PSA,PSX,PTC,PWR,PXD,PYPL,QCOM,QRVO,RCL,REG,REGN,RHI,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SEDG,SEE,SHW,SJM,SLB,SNA,SNPS,SO,SPG,SRE,STE,STX,STZ,SWK,SWKS,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFX,TGT,TJX,TMO,TMUS,TPR,TRGP,TRMB,TSCO,TSLA,TSN,TT,TTWO,TXN,TXT,TYL,UAL,UDR,UHS,ULTA,UNP,UPS,URI,V,VFC,VICI,VLO,VMC,VRSK,VRSN,VRTX,VTR,VTRS,VZ,WAB,WAT,WBA,WBD,WDC,WEC,WELL,WHR,WM,WMB,WMT,WRK,WST,WY,WYNN,XEL,XOM,XRAY,XYL,YUM,ZBH,ZBRA,ZTS
1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,,,,2.811156633649473,,,,,,,0.7289311430599511,1.9274697241620868,,,,,,,,,,,2.178972574594113,,,,,,,,,0.6828375356064459,,,,,,,,,,,,,,,,0.9473032382828561,,,,,,,,,,0.7531674250205765,,,,,,,,,,,,,,,,0.9718956737735458,,,0.4830714694855859,,,,0.49438730525431496,,6.321242697308496,,,,,,,,,,,,,,0.2222165634946982,,,0.9184176121664572,,,,,,,14.313721948853411,,,,,,,,,,,,0.8639417748575048,,,,1.1827912337722837,,,,,,1.622363485129662,,,,,,,,,,,,,,,,,,,,,,1.8023869208655292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.932691343066578,,,,,,,,,,,,0.6155624880321695,,,,,,,,,,,,,,,,,,0.7916647608317162,,,,,,,,,,,1.9531550506069957,,,,,,,,,0.6861030399390168,,,,,,1.8526632782719186,,,,,,,,,,,,,,,,1.9144962111765496,,,,,,,,,,,,,,,,,,,,,,,,0.7557702699471582,,,1.9150704449361058,,,,,,,,,,,,,,,0.6578120020199202,,,,,,,,,,,,,,,,1.2139836031960665,0.5693141877304813,,,,,,,,,,,,,,,,,,,,,,,,,0.46623367934086524,,,,,,,,,,,,,,,,,,,,0.5686701441916737,,,,1.693632925019416,,,,,,,,,,0.9404118095523434,,,,,,,,0.7497745235139764,,,,,,,,,,,,,,,,,0.9322773942286112,,,,,,,,,1.177687469186181,,1.4605070922641614,,,,,,,,,,,,,,,,,,
1983,,0.4865624401855688,,1.683755097073224,,,2.2420579954940987,,,3.2954362061140396,0.7440778754535805,1.6056780115192313,,,0.7110525354775615,,,,,,,,3.549675370308193,,0.8536025441798273,,,,,0.28021539825597336,0.7607414231519659,0.7925619967627865,,,,0.5689052187126634,,,,0.7011396250821769,,,0.24664080975291527,0.8004205440229062,0.9228119417019276,0.9943783611908976,,0.7642247372103115,,1.7472340629340486,,,1.07305105029287,,,,,0.6659620637119963,,,1.59752812858783,,,,,,,,,0.8984211151579573,,,0.6521271863556766,0.9272907173693605,1.1735834654142392,,0.5715234115023028,,0.6604343542936246,1.279450783322864,0.4838418460631082,,7.211290815183825,,,,,,,0.5454224295645802,1.8725108128165402,,,,,1.2017551445374774,0.4165045957208832,,0.6384726338871188,0.7307796967837343,,0.7612221709751613,1.5838738942781418,,,1.1422131987259485,10.928864657523446,,,,1.531309798933627,,,,0.6495838585473878,0.696618391220478,,,0.7839976858947623,,,,1.0931016401554983,0.6241476929553954,1.2147730796735359,0.7131333223380751,,,1.514046532959134,,,,,,0.858039744523537,0.744060773787109,,2.296806274681878,0.6929098633260725,,0.6515344659396898,,0.6609535864391259,,,,0.27602445022602634,,,,1.6715358450129603,,,,,,0.5015872085946966,,,1.4531958912562157,,,1.0994563588604471,4.578167224665064,,,1.0879663944578566,0.9424693246992562,,,,,1.7452476083902544,,,1.5599198336947342,0.6736065971818682,,,6.019969980043713,0.7028324147375496,,,,1.015956063990555,,4.947163422254266,0.6293090161327769,,,1.0690997244958116,0.7881351014680144,1.9224343183577588,,,2.0365841990586673,,,16.42168233194527,,,0.6590605305323126,0.16653306616948327,,,,,,1.3717026217678092,0.5910303815955084,4.5456844474552565,,,1.7310568282603866,,1.5858631134133043,,,,,3.4973794629820327,0.5394029867358211,,,16.72015940496494,0.6806740187086399,,0.8698249737339139,,0.9810308050797265,,,1.2212194340617493,,,0.9025671421166804,,0.7137739905021496,1.422210174619873,,,,,,,,,1.0798359072649504,,,,1.288939064283664,,,,1.0749548396632822,,1.7451432291666666,,1.2512123666459756,,,,,1.6772131953463807,,,,1.6727960497527812,,,,,1.0214688017379574,0.9393300004843803,0.8089564377887435,,,0.7454355558973387,0.8121060463659148,,,0.4881556285751819,,1.3396282832745097,,,0.42066027544337403,,,,,,0.681654533061727,,,,,,0.44362397018855104,,,4.483989353451315,0.5932253731393281,0.5370498863807186,,,0.9160307883659311,1.4569249949372216,1.0918248748033266,1.1217285896572455,1.56058670575959,,2.6444975089177793,,,0.7663098266613807,,,0.522422561208399,0.6773092084158486,1.0123395661463126,,,,,,,,,,,0.3012989825535036,,,0.7191931169605589,3.0619164276987547,,,,0.6227574262972303,,,,,0.6752686012451016,,1.4633120158539699,1.6029582382167316,,0.7014589423575258,,,,,0.9833895737412743,1.1351127612761276,,2.968460252218566,1.3821197320611183,,,,,,,3.2113882300769325,1.5831563042307362,1.2081251348571416,1.0367598107939935,0.9270315446530079,,,,,,,0.7018529697823389,0.6383640992158064,,1.2542764839862897,0.5750680632899363,0.9796774702988408,,0.966929686130107,0.9923750000122356,,0.7236200822078684,,,,0.7409071850850112,,,0.9601294978579963,,,,,2.164564377503338,,,,1.3941104967513198,,1.5400944733878352,,,0.9612005566984861,,,3.4316908901415886,,1.481863341777149,0.9515631974655688,,,0.5329948298524515,,,,,,
1984,,0.38894187415983894,,1.5233544618165156,,,1.6804970871238574,,,2.075472749563473,0.6761832371288359,1.3183698627582423,,,0.747467471222379,,,,,0.6457971652393689,,,3.1947153487573106,,0.8322846905249561,,,,,0.34049098307905956,0.5955535036872313,0.7556286883713039,,,,0.5817997098849506,,,,1.3489598737117334,,,0.3321851154868161,0.998055912596401,1.1097801099450275,2.9246833300420345,,0.778885008397077,,1.5091915108260308,,,1.278161265793967,,,,,0.7433292246716194,,,1.2473340832395952,,,,,,,,,0.9526990106678872,,,0.8230045457324041,0.8390751636759024,0.99650913204857,,0.5031855861044431,,0.6599478258821313,1.3012335546506448,0.5801659025066352,,7.42864284058625,,,,,,,0.5018962782184259,1.9391875773968585,,,,,1.1815935278665441,0.4026182980949632,,0.7112178825700208,0.6628107732902472,,0.6495787650843488,1.99985630492791,,,0.9212521175991251,11.42353709213971,,,,1.4722490570887432,,,,0.6907226677684115,0.6135999096126126,,,0.5299453179509647,,,,0.9043372190704151,0.6862016650592955,1.3882531581660023,0.5830479067642245,,,1.518832590681138,,,,,,0.8624129933439826,0.7524280284871728,,1.9623002479908151,0.670477013095969,,0.6644022185518483,,0.6715811530444198,,,,0.38783779506359695,,,,1.1794466561305939,,,,,,0.6439002144179174,,,1.4130117286717465,,,0.9737669906155028,1.035470582612212,,,1.176147400150716,0.9105750236505924,,,,,1.7057000043485777,,,1.242746765381622,0.3950167610123644,0.9750515955896274,,2.044200478016069,0.6668751629194665,,,,0.727772569854388,,3.245551135261013,0.6186014063755183,,,1.1175110154829333,0.6645547406194913,1.753928529714072,,,2.1341379272147165,,,9.325149109359606,,,0.5976976938740294,0.2670118262409541,,,,,,1.362088363952698,0.3607943269911545,2.8793731690191997,,,1.4334465665067597,,1.712866654669786,,,,,3.1868509856953215,0.5329887189133335,,,16.501281772383734,0.6637003346056194,,0.7053724762691438,,0.7039377309857816,,,1.3143417766678558,,,0.873162773533846,,0.6909626226218296,1.2091693632745526,,,,,,,,,1.3686547115852468,,,,0.6935454089268995,,,,0.9778186188666168,,1.6001570827042992,,1.327164078380983,,,,,1.4551247004748835,,,,1.067884477825465,,,4.161469728067604,,1.0194442195419797,0.9654704293960106,0.6712215677740806,,,0.5301987356289909,0.8753958120531155,,,0.4160832637377557,,0.8050690599141417,,,0.40095588012456357,,,,,,0.7317989074821248,,,,,,0.45996903772508757,,,2.5173847027641045,0.807793375690365,0.5319348207401902,,,0.8538304832823531,1.6072705192217822,1.0661348755550966,0.9918620790269669,1.0464807693795601,,2.3683314701166727,,,0.8491066813930602,,,0.45959302341507097,0.719872842194582,0.7014083454343555,,,,,,,,,,,0.46391193610725284,,,0.6593647305258564,2.2956816289455757,,,,0.5896778506332856,,,,,0.641222187264784,,0.8505061396324486,1.6400099541203375,,0.7056214417197887,,,,,0.7636066671721384,1.0565412415202016,,2.024794367937853,1.1288824511357012,0.6595366559325134,,,,,,1.8221516440807102,1.2735013810891398,0.9868930041205553,0.880475947357166,0.8157898804218466,,,,,,,0.8838802044668802,0.6045186471062096,,0.8968532990594146,0.5837900126696832,0.9411906790507566,,0.7563764678321474,0.8714520474965431,,0.6136761420323326,,,,1.2345628452038258,,,0.9843790019946845,,,,,8.185250054501854,0.4841248122750975,,,1.4291544777314131,,1.3261243601503092,,0.8997692737530869,0.9228128803877279,,,2.6327252181066,,1.0059538433352075,0.8417614306673875,,,0.6167684661335693,,,,,,
1985,,0.47409383141613876,,0.6748022631985436,,,2.4034532295113586,,,2.545540264229513,0.7961786912887898,1.4854021656537848,5.613145635001013,,0.7690104679605408,,,,,0.5496781950995161,,,1.7464895126193205,,0.9511564945432934,,,,,0.25140629736780057,0.5779352434290743,0.9400810393577219,,,,0.8151308179159023,,,,1.3752748692888075,,,0.35415346070001213,1.2285055321801466,0.6865571355461325,3.3933453087469356,,0.9593486607259024,,1.7419847330378737,,,1.402043217535153,,,,,0.787284794390345,,,1.5586376329787235,,,,,,,,,1.6531226160966794,,,1.0521424979699752,1.3119835944537668,1.1032461786491892,,0.4744546095950707,0.5140749394254067,0.700804934853154,1.2913024872029368,0.6304616500533998,,4.641998047622236,,,,,,,0.6162390641338445,2.2090700683705697,,,,,1.4046036554484402,0.36342269947259864,,0.7921177137826658,0.6425559152357097,,0.655689245430481,1.9535706124816536,,,0.5765465973415452,19.092053080422943,,,,1.451272146609008,,,,0.6905182957662794,0.7649357711203025,,,1.0686009569541663,,,,1.1438109809996044,0.7713244071674952,2.0394542239667888,0.593751729569874,,,1.5464430945547787,,,,,,0.8913844968740611,0.7959504092574158,,2.206432746979389,0.600731167065263,,0.707219083303301,,0.7266513689534746,1.5345,,,0.393378596109304,,,,1.5373571953845653,,,,,,0.6724733617085561,,,1.1217116932562543,,,0.7467235708063998,1.283903447748643,,,1.4410262755248777,1.42632907773147,,,,,1.9721370611553455,,,1.4640436556143772,0.5123706473002896,1.0230220663100895,,1.3529744077350188,0.6472913695143286,,,,0.6661031761660946,,3.2123591549295774,0.8709534619628873,,,1.3554367355860206,0.6847606081591538,1.8093466865524186,,,2.441723303355333,,,9.373127323420029,,,0.5862139013081636,0.2914316913080535,,,,,,1.6195075213183865,0.3901224213079259,2.6902205810556334,,,1.7535940589914367,,2.656863739064944,,,,,3.6998686046630067,0.7148554336989033,,,19.651712599679218,0.7558595119401159,,0.6168409496437339,,0.7461406121037721,,,2.0047795735640035,,,0.780402094859675,,0.7791051595588795,1.1652485964342583,,,,,,,,,1.6962174834914556,,,,1.0570777684239268,,,,0.9826977565109599,,1.6626437130289702,,1.0553752811980033,,,,,1.8892056252294889,,,,1.2477295766590388,,,1.4618983651101376,,1.1205488343341576,0.7685241349086439,0.8522805258886338,,,1.2381527185333383,0.964414470865467,,,0.5098074153353422,,1.1176806482125965,,,0.41620423785990296,,,,,,0.8137590528459583,,,,,,0.6109634041084067,,,3.879381267238448,1.8306600784907088,0.7353457845828174,,0.7142532115075887,1.2114192969505677,1.7557739642308292,1.098658291842206,1.053033705778745,0.6116906851990069,,2.5470477139952212,,,1.014128959461003,,,1.0333290072971253,0.7514888081337548,0.8712733527961459,,,,,,,,,,,0.28571206745576344,,,0.6878120375418646,2.711837128328449,,2.0572974068071312,,0.5816654089221185,,,,,0.9493920836360227,,0.7435346569721311,1.8208724160276957,,0.7394298969557195,,,,,0.7191455594591145,1.1884000986831962,,1.5824433851507136,1.2988882964222037,0.7188034896921378,,,,,,1.5844361132364193,1.5066402606510432,1.179962607101784,1.207552077452523,0.95561801037672,,,,,,,0.9157307917310283,0.6763610219368646,,0.9405347771528884,0.48355558629593764,0.9447796310591967,,1.0290398072906344,0.8734996412639039,,0.6731573449112979,,,,1.9828698164249186,,,1.281057478319466,,,,,3.699311058756336,0.5432568945695839,,,1.4996450936527321,,1.0534435197848815,0.8767417967064208,0.9557179876968155,0.8930497028915526,,,1.6384130362847555,,1.2670035498202763,0.8695739615095318,,,0.6666566754869214,,,,,,
1986,,0.631771115821545,,8.382194094311576,,,2.876186941307308,,5.723371302957634,1.8923041018234241,0.8308274908592262,1.6157147711692732,5.897692219991573,,0.7976766644067601,,,,,0.7327653823771486,,,0.9538922152398159,,2.698809904037848,,,,,0.29940151287850814,0.6639887692737256,0.5947203333221164,,,,0.7536924580323171,,,,1.2542850428965047,,,0.2633425677470771,1.2474277124712876,0.8270298635987875,2.807178040054056,0.6558585766319179,1.3262358853764094,,1.601592479858558,,,1.6008103611532625,,,,,0.8641568849394969,,,1.4338583789380268,,,,,,,,,1.2455858791670475,,,1.1931417210863917,1.228410814332108,1.2970061217738242,,0.4993014882320868,0.5964920820353063,0.8097000913952952,0.9368383159546455,0.6028078085946948,,4.794248079034029,,,,,,,0.6217984792716001,2.146410024468006,,,,,1.3371856774847495,0.38637854918516173,,0.8582497765813079,0.48971301758035696,,0.636983572546711,1.3549890215544862,,,0.8066230764278817,5.926453511283924,,,,1.6257531260699527,,,,0.7086908946360384,0.8819134859067316,,,0.9984694014591678,,,,1.3085017720794363,0.8594093873854411,1.9938157030157175,0.909588649025454,,,1.3920216926794733,,,,,,1.0660001383427602,0.9034327922276343,,2.5248206600750085,0.6072510219879008,,0.8339496152808937,,0.8441997768998419,0.9511356761810482,,,0.3594742704241689,,,,1.6024212335932908,,,,1.8459643073436593,,1.0832970622872837,,,1.3671670516411034,,,0.6882895661724328,1.265486687288601,,,0.9068145894540206,1.067678511865296,,,,,2.1272199813147865,,,1.3663749051785328,0.5867301522102578,0.530615362678997,,1.5126799800375437,0.6949304342152747,,,,0.7542845605266366,,3.2528179179258787,1.091849896706935,,,1.766415303217644,0.5672473965699678,1.2366900750683225,,,1.8259723973262605,,,7.043667307692307,,,0.7469577734454638,0.30341621748345105,,,,,,1.4141549501265447,0.30635734181967955,3.423729820877478,,0.3815928149200385,1.9508361479880278,,3.1637135351693697,,,,,1.769927834248212,0.7333750437271844,,,7.904792651970608,0.8087392955188673,,0.6961466751405878,,0.6630478226816083,,,2.2750345968057792,,,1.1793660669054156,,0.7994187825845572,0.886542213772318,,,,,,,,,1.654020475807434,,,,1.7870351086884668,,,,0.9931828965025981,,1.8541672879695155,,1.3627023906586555,,,,,3.226859656820497,,,3.8368851171486758,1.0723033692866297,,,0.9766236276480594,,1.5392238899545458,0.7956577096583531,1.8685580151705823,,,0.3950576641665511,0.8785426083734716,,,0.5639159278661444,,0.9899564388306713,,,0.44546520249064475,,,,,,0.8416408552526363,,,1.748789807499722,,,0.6956326215148566,,,5.8775366317208935,0.48038213905229515,0.8168912639991529,,0.8398460713368026,1.0848600515752886,1.8423286465805835,1.103498652278527,0.7257747676776125,0.6483060124349732,,1.7797318283984922,,,0.8102346218321221,,,1.209541326323954,0.8406855260739772,0.9493882142259824,,,,,,,,,,,0.24472521253056947,,,0.7845594873672648,3.3032928168330735,,0.7882043618892693,,0.7403592405804403,,,,,1.0949591664595244,,0.865004794815234,1.992927950168996,,0.7685871315832729,,,,,1.3870165197348394,1.1896691026732054,,2.6807219193264777,1.6308976957839727,0.80819374639159,,,,,,0.9362060131365173,1.4817870339866386,1.0033985689294755,1.000689683799136,0.9453786137459937,,,,,,,0.9610426588924752,0.601692457732076,,0.9087790706386519,0.5871535513127351,0.8761122931879282,,1.1839265284720046,0.7201685653514518,,0.8563166482555463,,,,0.8029625504931547,,,1.6665290737142313,,,,,4.686798924342965,0.5908628198598174,,,1.5714961055438654,,1.1981819107761256,1.0361256642644383,1.0236732769168027,1.1239387231530673,,,1.8066903641606562,,1.1139699863574353,1.0230598886613684,,,0.7872868794254793,,,,,,
1987,,0.48056260610449586,,2.1983827757354883,,,2.5786879149388118,,8.770617918395146,1.3228976866625728,0.8546041362900005,2.020377421569072,3.1540880503144653,,0.7775262663958216,,,,,0.4584844041116755,,,0.6610005373638143,,2.223119620400861,,,,,0.2071132950986623,0.670500866096685,0.9903574250460908,,,,0.6171153768356326,,,,1.1203416444613628,,,0.24083204053471324,1.2231230886850153,0.980624247185127,2.0175845578879663,0.8074255933152431,1.2550527609474673,,1.2303721199815134,,0.9474194767856451,1.3724521892467394,,,,,0.6690017803457096,,,1.0717554711047046,,,1.1146339649107893,,0.2340896319190784,,,,1.2683991103347416,,,1.0799113938208351,1.1732067577210596,1.6335654870728473,,0.409842093299996,0.6343826326326326,0.7583048510601903,0.6602734255713983,0.6430250185781521,,1.1544346343085106,,,,,,,0.542982493327053,2.0770298123318436,,,,,1.0886499248784378,0.42282851471100713,,0.8320002002088254,0.3042709609966677,,0.7829865032056541,,,,0.8849766382576343,1.5250427685020258,,,,1.8342356510636455,,,,0.642485874083433,0.8065166107168465,,,1.1076170911830285,,,,0.9391963483081621,0.7677776781375051,2.248335519752685,0.8629401747542832,,,1.7023202998144282,,,,,,0.9303113049615126,0.8234707210336935,,0.9801126337982484,0.5392592099721103,,0.7866681024887905,,0.7717769178506969,1.6039642570639094,,,0.6066288648417509,,,,0.9742531615739016,,,,1.3293626139547858,,1.0795158878792783,,,1.1868184755726234,,,0.5088040151242348,0.778048614459094,,,1.90667012007631,0.878668030809971,,,,,2.6114360958783376,,,1.9688081007899605,0.2162162067270557,0.6876315650067054,,1.795191769360365,0.6590198457700995,,,,0.47097842014333247,,1.6506950694700602,1.2280974483143974,,1.1416868367156954,1.6268096563352703,0.6561485926943313,1.049184780590898,,,1.6685647770177714,,,1.760286,,,0.7636691733639495,0.2868074666661168,,,,,,1.5116070230566323,0.3337534701115752,1.810241974795624,,0.7712815110519702,1.9450391062012078,,2.5350785124398523,,,,,1.6573407613741875,0.7837190122158209,,,1.837788257697223,0.7229657861683728,,0.6220706908474425,,0.7173881740319149,,,1.9874368684465926,,0.951854506828589,0.7721749799723361,0.707820883824682,0.86427736472967,0.5270932479091537,,,,,,,,,1.5678089391714718,,,,1.9113326987119266,,,,0.8445505763662673,,1.779415952467785,,1.2412089213975837,,,,,3.7913018158450704,,,5.469690898322377,1.2814717237629147,,,0.6193622726134901,,1.8889971500255767,0.6241812789254062,2.758884814333303,,0.5567650699036291,0.7722632369428638,0.6657924135723432,,,0.5732147597468215,,1.2264537012547223,,,0.4049827884871493,,,,,,0.49690190900646075,,,3.23074272342608,,,0.6675079156460959,0.8440446851654243,,4.762598564199129,0.6806673719800185,0.6689299041872945,1.1178802127495568,0.7918185118356801,1.1723358307380274,1.0111922328769116,1.129849060188934,1.2124182633960814,0.914632249706455,,1.8854969755052788,,,0.6191507552979861,,,1.1796665634922219,0.7722900345511661,0.7780919574107504,,,,,,,,,,,1.2130211380233924,,,0.585404255319149,2.341188594515649,,0.6094493512346909,,0.5460777663417097,,,,,0.8307323949484302,,0.9064373618150984,2.2732979115548937,,0.7393492337618608,,,,,0.7212297752004582,1.0898865563448952,,2.2531195160291526,1.2958897867788801,0.7766981528078809,,,,,,1.0840043376533948,1.2604710767214973,0.7741583784127666,0.6696670040582783,0.5517727995907501,,,,,,,1.1442604985968878,0.9141783771134643,,1.0732802233902758,0.3904165502945669,0.7872178994765335,,1.2714453301761064,0.5294967667834785,,0.7712043227401777,,,,1.0887990897647348,,,1.4359357725562538,,,,,2.4605035799303314,0.5828245281936557,,,1.2277647696907161,,0.9781539514731998,0.9469028436874602,1.071660484927195,0.8275361048235407,,,3.086741731814259,,1.1405452208376476,0.6940775645405092,,,0.8067497501418114,,,,,,
