,Instrument,Date,Company Market Cap
0,MMM,,
1,MMM,,
2,MMM,1981-12-31T00:00:00Z,6400752500.0
3,MMM,1982-12-31T00:00:00Z,8836650000.0
4,MMM,1983-12-30T00:00:00Z,9683025000.0
5,MMM,1984-12-31T00:00:00Z,9190357262.0
6,MMM,1985-12-31T00:00:00Z,10263810000.0
7,MMM,1986-12-31T00:00:00Z,13322421232.0
8,MMM,1987-12-31T00:00:00Z,14644475625.0
9,MMM,1988-12-30T00:00:00Z,14023160000.0
10,MMM,1989-12-29T00:00:00Z,17836159250.0
11,MMM,1990-12-31T00:00:00Z,18890039000.0
12,MMM,1991-12-31T00:00:00Z,20889277500.0
13,MMM,1992-12-31T00:00:00Z,22048950000.0
14,MMM,1993-12-31T00:00:00Z,23467271250.0
15,MMM,1994-12-30T00:00:00Z,11517844625.0
16,MMM,1995-12-29T00:00:00Z,27853945769.25
17,MMM,1996-12-31T00:00:00Z,34693407961.0
18,MMM,1997-12-31T00:00:00Z,34094856543.3125
19,MMM,1998-12-31T00:00:00Z,28545724932.625
20,MMM,1999-12-31T00:00:00Z,39280533930.0
21,MMM,2000-12-29T00:00:00Z,47529232532.5
22,MMM,2001-12-31T00:00:00Z,46348401539.85
23,MMM,2002-12-31T00:00:00Z,48111246205.2
24,MMM,2003-12-31T00:00:00Z,66738604295.99
25,MMM,2004-12-31T00:00:00Z,63894267160.4599
26,MMM,2005-12-30T00:00:00Z,58894766115.0
27,MMM,2006-12-29T00:00:00Z,57385011030.23
28,MMM,2007-12-31T00:00:00Z,60139467003.3599
29,MMM,2008-12-31T00:00:00Z,39906480733.9799
30,MMM,2009-12-31T00:00:00Z,58526910015.56
31,MMM,2010-12-31T00:00:00Z,61692338862.9
32,MMM,2011-12-30T00:00:00Z,57280035778.13
33,MMM,2012-12-31T00:00:00Z,65073428630.85
34,MMM,2013-12-31T00:00:00Z,93027297519.75
35,MMM,2014-12-31T00:00:00Z,104365316486.08
36,MMM,2015-12-31T00:00:00Z,92750996829.68
37,MMM,2016-12-30T00:00:00Z,107403855226.569
38,MMM,2017-12-29T00:00:00Z,140188280379.96
39,MMM,2018-12-31T00:00:00Z,109860632510.72
40,MMM,2019-12-31T00:00:00Z,101474108590.7
41,MMM,2020-12-31T00:00:00Z,100822696055.62
42,MMM,2021-12-31T00:00:00Z,101576912257.14
43,AOS,,
44,AOS,,
45,AOS,,
46,AOS,,
47,AOS,1983-12-30T00:00:00Z,43067500.0
48,AOS,1984-12-31T00:00:00Z,28164500.0
49,AOS,1985-12-31T00:00:00Z,58401000.0
50,AOS,1986-12-31T00:00:00Z,71401500.0
51,AOS,1987-12-31T00:00:00Z,42413250.0
52,AOS,1988-12-30T00:00:00Z,53059125.0
53,AOS,1989-12-29T00:00:00Z,44694000.0
54,AOS,1990-12-31T00:00:00Z,52997625.0
55,AOS,1991-12-31T00:00:00Z,63162000.0
56,AOS,1992-12-31T00:00:00Z,168912000.0
57,AOS,1993-12-31T00:00:00Z,736021000.0
58,AOS,1994-12-30T00:00:00Z,512197000.0
59,AOS,1995-12-29T00:00:00Z,308552500.0
60,AOS,1996-12-31T00:00:00Z,444241250.0
61,AOS,1997-12-31T00:00:00Z,628257500.0
62,AOS,1998-12-31T00:00:00Z,365244375.0
63,AOS,1999-12-31T00:00:00Z,318201428.125
64,AOS,2000-12-29T00:00:00Z,253329360.375
65,AOS,2001-12-31T00:00:00Z,294672846.0
66,AOS,2002-12-31T00:00:00Z,550755886.14
67,AOS,2003-12-31T00:00:00Z,1298445116.65
68,AOS,2004-12-31T00:00:00Z,883367060.76
69,AOS,2005-12-30T00:00:00Z,1357416005.4
70,AOS,2006-12-29T00:00:00Z,1465161396.04
71,AOS,2007-12-31T00:00:00Z,1397508019.5
72,AOS,2008-12-31T00:00:00Z,1119952827.44
73,AOS,2009-12-31T00:00:00Z,1316743486.56
74,AOS,2010-12-31T00:00:00Z,1744505728.0
75,AOS,2011-12-30T00:00:00Z,1856795284.67999
76,AOS,2012-12-31T00:00:00Z,2911839095.9
77,AOS,2013-12-31T00:00:00Z,4920633725.58
78,AOS,2014-12-31T00:00:00Z,5051286136.94
79,AOS,2015-12-31T00:00:00Z,6743231965.38
80,AOS,2016-12-30T00:00:00Z,8234790682.9
81,AOS,2017-12-29T00:00:00Z,10535841414.56
82,AOS,2018-12-31T00:00:00Z,7256905436.9
83,AOS,2019-12-31T00:00:00Z,7770654155.52
84,AOS,2020-12-31T00:00:00Z,8851662932.12
85,AOS,2021-12-31T00:00:00Z,13664066456.6999
86,ABT,,
87,ABT,1980-12-31T00:00:00Z,3502061416.0
88,ABT,1981-12-31T00:00:00Z,3313683000.0
89,ABT,1982-12-31T00:00:00Z,4720729887.99999
90,ABT,1983-12-30T00:00:00Z,5907150828.0
91,ABT,1984-12-31T00:00:00Z,5032118048.0
92,ABT,1985-12-31T00:00:00Z,8207718288.0
93,ABT,1986-12-31T00:00:00Z,10710749126.0
94,ABT,1987-12-31T00:00:00Z,10951978000.0
95,ABT,1988-12-30T00:00:00Z,12279252648.0
96,ABT,1989-12-29T00:00:00Z,15108240000.0
97,ABT,1990-12-31T00:00:00Z,19293030000.0
98,ABT,1991-12-31T00:00:00Z,29290746750.0
99,ABT,1992-12-31T00:00:00Z,25421566500.0
100,ABT,1993-12-31T00:00:00Z,24414791999.9999
101,ABT,1994-12-30T00:00:00Z,26746333875.0
102,ABT,1995-12-29T00:00:00Z,32902225048.125
103,ABT,1996-12-31T00:00:00Z,39424889281.75
104,ABT,1997-12-31T00:00:00Z,50099805780.5
105,ABT,1998-12-31T00:00:00Z,74363445905.0
106,ABT,1999-12-31T00:00:00Z,55273771181.125
107,ABT,2000-12-29T00:00:00Z,74921332860.9375
108,ABT,2001-12-31T00:00:00Z,86550516484.0
109,ABT,2002-12-31T00:00:00Z,62501625000.0
110,ABT,2003-12-31T00:00:00Z,72852262987.8
111,ABT,2004-12-31T00:00:00Z,72652350934.95
112,ABT,2005-12-30T00:00:00Z,61164933327.9099
113,ABT,2006-12-29T00:00:00Z,74763216769.62
114,ABT,2007-12-31T00:00:00Z,86767051829.55
115,ABT,2008-12-31T00:00:00Z,82807940733.12
116,ABT,2009-12-31T00:00:00Z,83508407619.74
117,ABT,2010-12-31T00:00:00Z,74060042883.15
118,ABT,2011-12-30T00:00:00Z,87594845350.94
119,ABT,2012-12-31T00:00:00Z,103533736773.5
120,ABT,2013-12-31T00:00:00Z,59265295811.18
121,ABT,2014-12-31T00:00:00Z,67790692181.72
122,ABT,2015-12-31T00:00:00Z,66993140304.81
123,ABT,2016-12-30T00:00:00Z,56551408778.4299
124,ABT,2017-12-29T00:00:00Z,99336081207.09
125,ABT,2018-12-31T00:00:00Z,127035568204.56
126,ABT,2019-12-31T00:00:00Z,153608062536.3
127,ABT,2020-12-31T00:00:00Z,194055869503.69
128,ABT,2021-12-31T00:00:00Z,248868708017.06
130,ACN,,
131,ACN,,
132,ACN,,
133,ACN,,
134,ACN,,
135,ACN,,
136,ACN,,
137,ACN,,
138,ACN,,
139,ACN,,
140,ACN,,
141,ACN,,
142,ACN,,
143,ACN,,
144,ACN,,
145,ACN,,
146,ACN,,
147,ACN,,
148,ACN,,
149,ACN,,
150,ACN,,
151,ACN,,
152,ACN,2001-12-31T00:00:00Z,9275762914.72
153,ACN,2002-12-31T00:00:00Z,7397889428.86
154,ACN,2003-12-31T00:00:00Z,13277631028.48
155,ACN,2004-12-31T00:00:00Z,15598293525.0
156,ACN,2005-12-30T00:00:00Z,24380271325.84
157,ACN,2006-12-29T00:00:00Z,30160858297.71
158,ACN,2007-12-31T00:00:00Z,28220569740.15
159,ACN,2008-12-31T00:00:00Z,24315442173.8099
160,ACN,2009-12-31T00:00:00Z,30312578611.5
161,ACN,2010-12-31T00:00:00Z,34479049094.62
162,ACN,2011-12-30T00:00:00Z,37621516729.53
163,ACN,2012-12-31T00:00:00Z,46283803426.0
164,ACN,2013-12-31T00:00:00Z,55669769686.52
165,ACN,2014-12-31T00:00:00Z,59346197687.01
166,ACN,2015-12-31T00:00:00Z,68752039125.0
167,ACN,2016-12-30T00:00:00Z,76126457854.2
168,ACN,2017-12-29T00:00:00Z,98381727900.54
169,ACN,2018-12-31T00:00:00Z,89886626380.95
170,ACN,2019-12-31T00:00:00Z,138333129748.5
171,ACN,2020-12-31T00:00:00Z,172695107307.3
172,ACN,2021-12-31T00:00:00Z,272911853534.45
174,ADM,,
175,ADM,1980-12-31T00:00:00Z,1567513770.9727
176,ADM,1981-12-31T00:00:00Z,1384984799.0
177,ADM,1982-12-31T00:00:00Z,1640762811.0
178,ADM,1983-12-30T00:00:00Z,1786230684.0
179,ADM,1984-12-31T00:00:00Z,1843803778.0
180,ADM,1985-12-31T00:00:00Z,2652102495.53174
181,ADM,1986-12-31T00:00:00Z,3002640375.0
182,ADM,1987-12-31T00:00:00Z,3693072384.0
183,ADM,1988-12-30T00:00:00Z,3734495750.0
184,ADM,1989-12-29T00:00:00Z,6499628125.0
185,ADM,1990-12-31T00:00:00Z,6833212750.0
186,ADM,1991-12-31T00:00:00Z,10329832500.0
187,ADM,1992-12-31T00:00:00Z,8651720000.0
188,ADM,1993-12-31T00:00:00Z,7584645249.99999
189,ADM,1994-12-30T00:00:00Z,6876189375.0
190,ADM,1995-12-29T00:00:00Z,9543042144.0
191,ADM,1996-12-31T00:00:00Z,11969639616.0
192,ADM,1997-12-31T00:00:00Z,12091380475.625
193,ADM,1998-12-31T00:00:00Z,10159379928.875
194,ADM,1999-12-31T00:00:00Z,7376365545.625
195,ADM,2000-12-29T00:00:00Z,9498349537.67324
196,ADM,2001-12-31T00:00:00Z,9489690171.85
197,ADM,2002-12-31T00:00:00Z,8019615729.6
198,ADM,2003-12-31T00:00:00Z,9842228880.48
199,ADM,2004-12-31T00:00:00Z,14602176306.7899
200,ADM,2005-12-30T00:00:00Z,16107383832.12
201,ADM,2006-12-29T00:00:00Z,21005588424.16
202,ADM,2007-12-31T00:00:00Z,29849413297.37
203,ADM,2008-12-31T00:00:00Z,18493704069.0
204,ADM,2009-12-31T00:00:00Z,20112054583.3
205,ADM,2010-12-31T00:00:00Z,19217913141.12
206,ADM,2011-12-30T00:00:00Z,19104267696.8
207,ADM,2012-12-31T00:00:00Z,18038132025.21
208,ADM,2013-12-31T00:00:00Z,28555901472.0
209,ADM,2014-12-31T00:00:00Z,33108611172.0
210,ADM,2015-12-31T00:00:00Z,21836654405.16
211,ADM,2016-12-30T00:00:00Z,26266995163.75
212,ADM,2017-12-29T00:00:00Z,22414752504.96
213,ADM,2018-12-31T00:00:00Z,22969600043.75
214,ADM,2019-12-31T00:00:00Z,25802410700.25
215,ADM,2020-12-31T00:00:00Z,28047571960.0899
216,ADM,2021-12-31T00:00:00Z,37812634763.4
219,AAP,,
220,AAP,,
221,AAP,,
222,AAP,,
223,AAP,,
224,AAP,,
225,AAP,,
226,AAP,,
227,AAP,,
228,AAP,,
229,AAP,,
230,AAP,,
231,AAP,,
232,AAP,,
233,AAP,,
234,AAP,,
235,AAP,,
236,AAP,,
237,AAP,,
238,AAP,,
239,AAP,,
240,AAP,,
241,AAP,,
242,AAP,2002-12-31T00:00:00Z,1745366330.7
243,AAP,2003-12-31T00:00:00Z,3004390809.2
244,AAP,2004-12-31T00:00:00Z,3211784153.75999
245,AAP,2005-12-30T00:00:00Z,4701384545.34
246,AAP,2006-12-29T00:00:00Z,3742634526.4
247,AAP,2007-12-31T00:00:00Z,3804679163.09
248,AAP,2008-12-31T00:00:00Z,3186361504.7
249,AAP,2009-12-31T00:00:00Z,3830671826.08
250,AAP,2010-12-31T00:00:00Z,5560104627.0
251,AAP,2011-12-30T00:00:00Z,5044405928.09999
252,AAP,2012-12-31T00:00:00Z,5307890536.84999
253,AAP,2013-12-31T00:00:00Z,8061056274.6
254,AAP,2014-12-31T00:00:00Z,11639226720.0
255,AAP,2015-12-31T00:00:00Z,11022840214.47
256,AAP,2016-12-30T00:00:00Z,12456301060.0
257,AAP,2017-12-29T00:00:00Z,7366895906.67
258,AAP,2018-12-31T00:00:00Z,11477844993.74
259,AAP,2019-12-31T00:00:00Z,11092584863.36
260,AAP,2020-12-31T00:00:00Z,10687768437.89
261,AAP,2021-12-31T00:00:00Z,14957759858.76
262,AES,,
263,AES,,
264,AES,,
265,AES,,
266,AES,,
267,AES,,
268,AES,,
269,AES,,
270,AES,,
271,AES,,
272,AES,,
273,AES,,
274,AES,1991-12-31T00:00:00Z,1469564750.0
275,AES,1992-12-31T00:00:00Z,1224052500.0
276,AES,1993-12-31T00:00:00Z,1673280000.0
277,AES,1994-12-30T00:00:00Z,1456162500.0
278,AES,1995-12-29T00:00:00Z,1782865625.0
279,AES,1996-12-31T00:00:00Z,3472387500.0
280,AES,1997-12-31T00:00:00Z,3481721875.0
281,AES,1998-12-31T00:00:00Z,3537728125.0
282,AES,1999-12-31T00:00:00Z,15427206616.25
283,AES,2000-12-29T00:00:00Z,25395074398.125
284,AES,2001-12-31T00:00:00Z,8715425248.2
285,AES,2002-12-31T00:00:00Z,1642278690.82
286,AES,2003-12-31T00:00:00Z,5878172907.51999
287,AES,2004-12-31T00:00:00Z,8869104078.97
288,AES,2005-12-30T00:00:00Z,10339758556.19
289,AES,2006-12-29T00:00:00Z,14638712578.4399
290,AES,2007-12-31T00:00:00Z,14315413925.07
291,AES,2008-12-31T00:00:00Z,5456734733.36
292,AES,2009-12-31T00:00:00Z,8885527014.76
293,AES,2010-12-31T00:00:00Z,9599055661.44
294,AES,2011-12-30T00:00:00Z,9087771126.08
295,AES,2012-12-31T00:00:00Z,7960383662.99999
296,AES,2013-12-31T00:00:00Z,10569689400.73
297,AES,2014-12-31T00:00:00Z,9818648322.11999
298,AES,2015-12-31T00:00:00Z,6439290880.77
299,AES,2016-12-30T00:00:00Z,7659624422.79999
300,AES,2017-12-29T00:00:00Z,7151986509.78
301,AES,2018-12-31T00:00:00Z,9576821546.34
302,AES,2019-12-31T00:00:00Z,13212657854.4
303,AES,2020-12-31T00:00:00Z,15630581978.0
304,AES,2021-12-31T00:00:00Z,16203085087.5
305,AFL,,
306,AFL,1980-12-31T00:00:00Z,100750283.999999
307,AFL,1981-12-31T00:00:00Z,102969744.0
308,AFL,1982-12-31T00:00:00Z,206142556.0
309,AFL,1983-12-30T00:00:00Z,327412738.0
310,AFL,1984-12-31T00:00:00Z,458064400.0
311,AFL,1985-12-31T00:00:00Z,828174579.0
312,AFL,1986-12-31T00:00:00Z,1039714000.0
313,AFL,1987-12-31T00:00:00Z,1143037375.0
314,AFL,1988-12-30T00:00:00Z,1113543750.0
315,AFL,1989-12-29T00:00:00Z,1461456000.0
316,AFL,1990-12-31T00:00:00Z,1557654750.0
317,AFL,1991-12-31T00:00:00Z,2437829875.0
318,AFL,1992-12-31T00:00:00Z,2832484500.0
319,AFL,1993-12-31T00:00:00Z,2945275500.0
320,AFL,1994-12-30T00:00:00Z,3306976000.0
321,AFL,1995-12-29T00:00:00Z,4121739840.0
322,AFL,1996-12-31T00:00:00Z,5931526974.75
323,AFL,1997-12-31T00:00:00Z,6940967424.5
324,AFL,1998-12-31T00:00:00Z,11639311807.5
325,AFL,1999-12-31T00:00:00Z,12539606250.0
326,AFL,2000-12-29T00:00:00Z,19146502495.3125
327,AFL,2001-12-31T00:00:00Z,12824536116.96
328,AFL,2002-12-31T00:00:00Z,15547302564.48
329,AFL,2003-12-31T00:00:00Z,18554187265.38
330,AFL,2004-12-31T00:00:00Z,20158400488.32
331,AFL,2005-12-30T00:00:00Z,23227105816.42
332,AFL,2006-12-29T00:00:00Z,22747181056.0
333,AFL,2007-12-31T00:00:00Z,30551843554.46
334,AFL,2008-12-31T00:00:00Z,21389631600.0
335,AFL,2009-12-31T00:00:00Z,21640339711.25
336,AFL,2010-12-31T00:00:00Z,26593283849.22
337,AFL,2011-12-30T00:00:00Z,20193235382.8799
338,AFL,2012-12-31T00:00:00Z,24908335218.5599
339,AFL,2013-12-31T00:00:00Z,30688788400.0
340,AFL,2014-12-31T00:00:00Z,27028965050.0
341,AFL,2015-12-31T00:00:00Z,25561646872.1
342,AFL,2016-12-30T00:00:00Z,28403905324.8
343,AFL,2017-12-29T00:00:00Z,34510673643.6
344,AFL,2018-12-31T00:00:00Z,34683886958.2
345,AFL,2019-12-31T00:00:00Z,38829552729.0
346,AFL,2020-12-31T00:00:00Z,31237740045.1499
347,AFL,2021-12-31T00:00:00Z,38626632707.41
348,A,,
349,A,,
350,A,,
351,A,,
352,A,,
353,A,,
354,A,,
355,A,,
356,A,,
357,A,,
358,A,,
359,A,,
360,A,,
361,A,,
362,A,,
363,A,,
364,A,,
365,A,,
366,A,,
367,A,,
368,A,1999-12-31T00:00:00Z,33785562500.0
369,A,2000-12-29T00:00:00Z,24986059359.75
370,A,2001-12-31T00:00:00Z,13219949011.6
371,A,2002-12-31T00:00:00Z,8387758601.16
372,A,2003-12-31T00:00:00Z,13922599186.92
373,A,2004-12-31T00:00:00Z,11732870196.7
374,A,2005-12-30T00:00:00Z,16357267439.23
375,A,2006-12-29T00:00:00Z,14187816921.15
376,A,2007-12-31T00:00:00Z,13647756217.04
377,A,2008-12-31T00:00:00Z,5501626191.57
378,A,2009-12-31T00:00:00Z,10838187807.46
379,A,2010-12-31T00:00:00Z,14432069281.83
380,A,2011-12-30T00:00:00Z,12160012292.89
381,A,2012-12-31T00:00:00Z,14244440231.3599
382,A,2013-12-31T00:00:00Z,18976128115.0
383,A,2014-12-31T00:00:00Z,13728074573.88
384,A,2015-12-31T00:00:00Z,13888064910.9
385,A,2016-12-30T00:00:00Z,14658833458.36
386,A,2017-12-29T00:00:00Z,21632517268.19
387,A,2018-12-31T00:00:00Z,21488239822.8399
388,A,2019-12-31T00:00:00Z,26461747133.65
389,A,2020-12-31T00:00:00Z,36358600335.74
390,A,2021-12-31T00:00:00Z,48214427241.05
391,APD,,
392,APD,1980-12-31T00:00:00Z,1174002624.0
393,APD,1981-12-31T00:00:00Z,1073639724.0
394,APD,1982-12-31T00:00:00Z,1078548400.0
395,APD,1983-12-30T00:00:00Z,1443180264.0
396,APD,1984-12-31T00:00:00Z,1417398000.0
397,APD,1985-12-31T00:00:00Z,1885747968.0
398,APD,1986-12-31T00:00:00Z,1037446409.99999
399,APD,1987-12-31T00:00:00Z,2241250000.0
400,APD,1988-12-30T00:00:00Z,2289003750.0
401,APD,1989-12-29T00:00:00Z,2632944000.0
402,APD,1990-12-31T00:00:00Z,3045359250.0
403,APD,1991-12-31T00:00:00Z,4151775000.0
404,APD,1992-12-31T00:00:00Z,5297055500.0
405,APD,1993-12-31T00:00:00Z,5051226000.0
406,APD,1994-12-30T00:00:00Z,5060876625.0
407,APD,1995-12-29T00:00:00Z,6425070428.25
408,APD,1996-12-31T00:00:00Z,8322894633.375
409,APD,1997-12-31T00:00:00Z,9721693051.0
410,APD,1998-12-31T00:00:00Z,9172177640.0
411,APD,1999-12-31T00:00:00Z,7696042752.75
412,APD,2000-12-29T00:00:00Z,9401512831.0
413,APD,2001-12-31T00:00:00Z,10657967949.4
414,APD,2002-12-31T00:00:00Z,9713628837.0
415,APD,2003-12-31T00:00:00Z,12006455912.1
416,APD,2004-12-31T00:00:00Z,13177153569.69
417,APD,2005-12-30T00:00:00Z,13146510844.0199
418,APD,2006-12-29T00:00:00Z,15246323434.44
419,APD,2007-12-31T00:00:00Z,21243599985.37
420,APD,2008-12-31T00:00:00Z,10535855092.07
421,APD,2009-12-31T00:00:00Z,17187876071.1
422,APD,2010-12-31T00:00:00Z,19504467062.3
423,APD,2011-12-30T00:00:00Z,17934374121.02
424,APD,2012-12-31T00:00:00Z,17444624689.38
425,APD,2013-12-31T00:00:00Z,23660794973.52
426,APD,2014-12-31T00:00:00Z,30904745510.35
427,APD,2015-12-31T00:00:00Z,28058268079.38
428,APD,2016-12-30T00:00:00Z,31271297331.78
429,APD,2017-12-29T00:00:00Z,35903523550.72
430,APD,2018-12-31T00:00:00Z,35151968918.55
431,APD,2019-12-31T00:00:00Z,51857236485.18
432,APD,2020-12-31T00:00:00Z,60457271885.8
433,APD,2021-12-31T00:00:00Z,67459732168.6199
435,ALK,,
436,ALK,1980-12-31T00:00:00Z,18760500.0
437,ALK,1981-12-31T00:00:00Z,42501375.0
438,ALK,1982-12-31T00:00:00Z,140132000.0
439,ALK,1983-12-30T00:00:00Z,150855000.0
440,ALK,1984-12-31T00:00:00Z,162790375.0
441,ALK,1985-12-31T00:00:00Z,198805125.0
442,ALK,1986-12-31T00:00:00Z,247660000.0
443,ALK,1987-12-31T00:00:00Z,217701000.0
444,ALK,1988-12-30T00:00:00Z,312760000.0
445,ALK,1989-12-29T00:00:00Z,323565000.0
446,ALK,1990-12-31T00:00:00Z,230615000.0
447,ALK,1991-12-31T00:00:00Z,287491500.0
448,ALK,1992-12-31T00:00:00Z,219780000.0
449,ALK,1993-12-31T00:00:00Z,188455750.0
450,ALK,1994-12-30T00:00:00Z,200565000.0
451,ALK,1995-12-29T00:00:00Z,214727500.0
452,ALK,1996-12-31T00:00:00Z,277494000.0
453,ALK,1997-12-31T00:00:00Z,512042500.0
454,ALK,1998-12-31T00:00:00Z,584719500.0
455,ALK,1999-12-31T00:00:00Z,927679490.5
456,ALK,2000-12-29T00:00:00Z,786728099.5
457,ALK,2001-12-31T00:00:00Z,771975508.8
458,ALK,2002-12-31T00:00:00Z,575314954.349999
459,ALK,2003-12-31T00:00:00Z,730333342.6
460,ALK,2004-12-31T00:00:00Z,908450409.8
461,ALK,2005-12-30T00:00:00Z,990058133.959999
462,ALK,2006-12-29T00:00:00Z,1580903365.0
463,ALK,2007-12-31T00:00:00Z,951647506.8
464,ALK,2008-12-31T00:00:00Z,1061043750.0
465,ALK,2009-12-31T00:00:00Z,1218430183.68
466,ALK,2010-12-31T00:00:00Z,2087418261.38999
467,ALK,2011-12-30T00:00:00Z,2667722430.0
468,ALK,2012-12-31T00:00:00Z,3032544930.0
469,ALK,2013-12-31T00:00:00Z,5043894020.0
470,ALK,2014-12-31T00:00:00Z,7857304560.0
471,ALK,2015-12-31T00:00:00Z,10154614713.14
472,ALK,2016-12-30T00:00:00Z,10937870700.89
473,ALK,2017-12-29T00:00:00Z,9045030378.47
474,ALK,2018-12-31T00:00:00Z,7502798610.75
475,ALK,2019-12-31T00:00:00Z,8344999611.5
476,ALK,2020-12-31T00:00:00Z,6430516456.0
477,ALK,2021-12-31T00:00:00Z,6528685802.8
478,ALB,,
479,ALB,,
480,ALB,,
481,ALB,,
482,ALB,,
483,ALB,,
484,ALB,,
485,ALB,,
486,ALB,,
487,ALB,,
488,ALB,,
489,ALB,,
490,ALB,,
491,ALB,,
492,ALB,,
493,ALB,1994-12-30T00:00:00Z,916693500.0
494,ALB,1995-12-29T00:00:00Z,1280067500.0
495,ALB,1996-12-31T00:00:00Z,1197482500.0
496,ALB,1997-12-31T00:00:00Z,1577373500.0
497,ALB,1998-12-31T00:00:00Z,1569115000.0
498,ALB,1999-12-31T00:00:00Z,886455592.5
499,ALB,2000-12-29T00:00:00Z,1134219883.5
500,ALB,2001-12-31T00:00:00Z,1091956800.0
501,ALB,2002-12-31T00:00:00Z,1186139505.3
502,ALB,2003-12-31T00:00:00Z,1232906099.76
503,ALB,2004-12-31T00:00:00Z,1612677645.32
504,ALB,2005-12-30T00:00:00Z,1787911706.75
505,ALB,2006-12-29T00:00:00Z,3409338132.4
506,ALB,2007-12-31T00:00:00Z,3952975950.0
507,ALB,2008-12-31T00:00:00Z,2034046844.9
508,ALB,2009-12-31T00:00:00Z,3334401818.22
509,ALB,2010-12-31T00:00:00Z,5107826029.16
510,ALB,2011-12-30T00:00:00Z,4572081633.99
511,ALB,2012-12-31T00:00:00Z,5544823435.0
512,ALB,2013-12-31T00:00:00Z,5159901056.49
513,ALB,2014-12-31T00:00:00Z,4705395522.17
514,ALB,2015-12-31T00:00:00Z,6284498655.54
515,ALB,2016-12-30T00:00:00Z,9681928829.11999
516,ALB,2017-12-29T00:00:00Z,14131288806.39
517,ALB,2018-12-31T00:00:00Z,8185287556.94999
518,ALB,2019-12-31T00:00:00Z,7744652730.32
519,ALB,2020-12-31T00:00:00Z,15704565111.36
520,ALB,2021-12-31T00:00:00Z,27345553858.86
521,ARE,,
522,ARE,,
523,ARE,,
524,ARE,,
525,ARE,,
526,ARE,,
527,ARE,,
528,ARE,,
529,ARE,,
530,ARE,,
531,ARE,,
532,ARE,,
533,ARE,,
534,ARE,,
535,ARE,,
536,ARE,,
537,ARE,,
538,ARE,,
539,ARE,1997-12-31T00:00:00Z,359958665.9375
540,ARE,1998-12-31T00:00:00Z,389151396.5625
541,ARE,1999-12-31T00:00:00Z,437282536.25
542,ARE,2000-12-29T00:00:00Z,577776832.5
543,ARE,2001-12-31T00:00:00Z,669831647.7
544,ARE,2002-12-31T00:00:00Z,808228798.2
545,ARE,2003-12-31T00:00:00Z,1109465672.39999
546,ARE,2004-12-31T00:00:00Z,1453817844.62
547,ARE,2005-12-30T00:00:00Z,1810355081.5
548,ARE,2006-12-29T00:00:00Z,2938830789.2
549,ARE,2007-12-31T00:00:00Z,3383954557.44
550,ARE,2008-12-31T00:00:00Z,2028446037.58
551,ARE,2009-12-31T00:00:00Z,2970761966.88
552,ARE,2010-12-31T00:00:00Z,4187432233.56
553,ARE,2011-12-30T00:00:00Z,4410294248.54999
554,ARE,2012-12-31T00:00:00Z,4414859230.63999
555,ARE,2013-12-31T00:00:00Z,4527962640.0
556,ARE,2014-12-31T00:00:00Z,6341715360.0
557,ARE,2015-12-31T00:00:00Z,6550806058.92
558,ARE,2016-12-30T00:00:00Z,8825291266.73
559,ARE,2017-12-29T00:00:00Z,12499790897.34
560,ARE,2018-12-31T00:00:00Z,12391365499.24
561,ARE,2019-12-31T00:00:00Z,18606053983.92
562,ARE,2020-12-31T00:00:00Z,24049654986.14
563,ARE,2021-12-31T00:00:00Z,34550850807.12
567,ALL,,
568,ALL,,
569,ALL,,
570,ALL,,
571,ALL,,
572,ALL,,
573,ALL,,
574,ALL,,
575,ALL,,
576,ALL,,
577,ALL,,
578,ALL,,
579,ALL,,
580,ALL,,
581,ALL,1993-12-31T00:00:00Z,13275000000.0
582,ALL,1994-12-30T00:00:00Z,10677050000.0
583,ALL,1995-12-29T00:00:00Z,18488155000.0
584,ALL,1996-12-31T00:00:00Z,25735433264.875
585,ALL,1997-12-31T00:00:00Z,38807887277.0
586,ALL,1998-12-31T00:00:00Z,31588786383.0
587,ALL,1999-12-31T00:00:00Z,19379852463.125
588,ALL,2000-12-29T00:00:00Z,31857388375.0625
589,ALL,2001-12-31T00:00:00Z,24028973672.5
590,ALL,2002-12-31T00:00:00Z,26002351243.62
591,ALL,2003-12-31T00:00:00Z,30267773527.32
592,ALL,2004-12-31T00:00:00Z,35490892501.44
593,ALL,2005-12-30T00:00:00Z,35072005460.64
594,ALL,2006-12-29T00:00:00Z,40689956430.96
595,ALL,2007-12-31T00:00:00Z,29808520392.42
596,ALL,2008-12-31T00:00:00Z,17559360000.0
597,ALL,2009-12-31T00:00:00Z,16115817654.68
598,ALL,2010-12-31T00:00:00Z,17157303847.8
599,ALL,2011-12-30T00:00:00Z,13851701773.66
600,ALL,2012-12-31T00:00:00Z,19241430000.0
601,ALL,2013-12-31T00:00:00Z,24488460000.0
602,ALL,2014-12-31T00:00:00Z,29364500000.0
603,ALL,2015-12-31T00:00:00Z,24047840467.84
604,ALL,2016-12-30T00:00:00Z,27294456151.4
605,ALL,2017-12-29T00:00:00Z,37572664282.11
606,ALL,2018-12-31T00:00:00Z,28461264770.1
607,ALL,2019-12-31T00:00:00Z,36428865244.2
608,ALL,2020-12-31T00:00:00Z,33426198098.18
609,ALL,2021-12-31T00:00:00Z,33727436223.65
612,MO,,
613,MO,,
