,Instrument,Date,Total Debt
10712,DGX,2009-12-31T00:00:00Z,3107299000.0
10713,DGX,2010-12-31T00:00:00Z,2990156000.0
10714,DGX,2011-12-31T00:00:00Z,4024917000.0
10715,DGX,2012-12-31T00:00:00Z,3363577000.0
10716,DGX,2013-12-31T00:00:00Z,3332000000.0
10717,DGX,2014-12-31T00:00:00Z,3742000000.0
10718,DGX,2015-12-31T00:00:00Z,3651000000.0
10719,DGX,2016-12-31T00:00:00Z,3734000000.0
10720,DGX,2017-12-31T00:00:00Z,3855000000.0
10721,DGX,2018-12-31T00:00:00Z,3991000000.0
10722,DGX,2019-12-31T00:00:00Z,4858000000.0
10723,DGX,2020-12-31T00:00:00Z,4168000000.0
10724,RL,1996-03-30T00:00:00Z,
10725,RL,1996-03-30T00:00:00Z,
10726,RL,1996-03-30T00:00:00Z,
10727,RL,1996-03-30T00:00:00Z,
10728,RL,1996-03-30T00:00:00Z,
10729,RL,1996-03-30T00:00:00Z,
10730,RL,1996-03-30T00:00:00Z,
10731,RL,1996-03-30T00:00:00Z,
10732,RL,1996-03-30T00:00:00Z,
10733,RL,1996-03-30T00:00:00Z,
10734,RL,1996-03-30T00:00:00Z,
10735,RL,1996-03-30T00:00:00Z,
10736,RL,1996-03-30T00:00:00Z,
10737,RL,1996-03-30T00:00:00Z,
10738,RL,1996-03-30T00:00:00Z,
10739,RL,1996-03-30T00:00:00Z,
10740,RL,1996-03-30T00:00:00Z,
10741,RL,1996-03-30T00:00:00Z,199645000.0
10742,RL,1997-03-29T00:00:00Z,140900000.0
10743,RL,1998-03-28T00:00:00Z,0.0
10744,RL,1999-04-03T00:00:00Z,159717000.0
10745,RL,2000-04-01T00:00:00Z,428838000.0
10746,RL,2001-03-31T00:00:00Z,383100000.0
10747,RL,2002-03-30T00:00:00Z,318402000.0
10748,RL,2003-03-29T00:00:00Z,349437000.0
10749,RL,2004-04-03T00:00:00Z,277345000.0
10750,RL,2005-04-02T00:00:00Z,292900000.0
10751,RL,2006-04-01T00:00:00Z,280400000.0
10752,RL,2007-03-31T00:00:00Z,445900000.0
10753,RL,2008-03-29T00:00:00Z,752400000.0
10754,RL,2009-03-28T00:00:00Z,444800000.0
10755,RL,2010-04-03T00:00:00Z,320300000.0
10756,RL,2011-04-02T00:00:00Z,332300000.0
10757,RL,2012-03-31T00:00:00Z,312700000.0
10758,RL,2013-03-30T00:00:00Z,309000000.0
10759,RL,2014-03-29T00:00:00Z,569000000.0
10760,RL,2015-03-28T00:00:00Z,789000000.0
10761,RL,2016-04-02T00:00:00Z,1000000000.0
10762,RL,2017-04-01T00:00:00Z,861700000.0
10763,RL,2018-03-31T00:00:00Z,852100000.0
10764,RL,2019-03-30T00:00:00Z,924000000.0
10765,RL,2020-03-28T00:00:00Z,1370200000.0
10766,RL,2021-03-27T00:00:00Z,2023100000.0
10767,RJF,1983-09-30T00:00:00Z,
10768,RJF,1983-09-30T00:00:00Z,
10769,RJF,1983-09-30T00:00:00Z,
10770,RJF,1983-09-30T00:00:00Z,
10771,RJF,1983-09-30T00:00:00Z,14049000.0
10772,RJF,1984-09-28T00:00:00Z,16531000.0
10773,RJF,1985-09-27T00:00:00Z,12951000.0
10774,RJF,1986-09-26T00:00:00Z,21596000.0
10775,RJF,1987-09-25T00:00:00Z,24801000.0
10776,RJF,1988-09-30T00:00:00Z,29179000.0
10777,RJF,1989-09-29T00:00:00Z,28868000.0
10778,RJF,1990-09-28T00:00:00Z,17781000.0
10779,RJF,1991-09-27T00:00:00Z,28564000.0
10780,RJF,1992-09-25T00:00:00Z,16515000.0
10781,RJF,1993-09-24T00:00:00Z,29711000.0
10782,RJF,1994-09-30T00:00:00Z,46275000.0
10783,RJF,1995-09-29T00:00:00Z,818755000.0
10784,RJF,1996-09-27T00:00:00Z,930703000.0
10785,RJF,1997-09-26T00:00:00Z,1104548000.0
10786,RJF,1998-09-25T00:00:00Z,903710000.0
10787,RJF,1999-09-24T00:00:00Z,1613725000.0
10788,RJF,2000-09-29T00:00:00Z,2271716000.0
10789,RJF,2001-09-28T00:00:00Z,1492934000.0
10790,RJF,2002-09-27T00:00:00Z,1047338000.0
10791,RJF,2003-09-26T00:00:00Z,1465792000.0
10792,RJF,2004-09-24T00:00:00Z,2561606000.0
10793,RJF,2005-09-30T00:00:00Z,2516538000.0
10794,RJF,2006-09-30T00:00:00Z,4678379000.0
10795,RJF,2007-09-30T00:00:00Z,7498407000.0
10796,RJF,2008-09-30T00:00:00Z,11907712000.0
10797,RJF,2009-09-30T00:00:00Z,11444663000.0
10798,RJF,2010-09-30T00:00:00Z,11001160000.0
10799,RJF,2011-09-30T00:00:00Z,9454606000.0
10800,RJF,2012-09-30T00:00:00Z,10782074000.0
10801,RJF,2013-09-30T00:00:00Z,11292203000.0
10802,RJF,2014-09-30T00:00:00Z,12580431000.0
10803,RJF,2015-09-30T00:00:00Z,14597585000.0
10804,RJF,2016-09-30T00:00:00Z,17422782000.0
10805,RJF,2017-09-30T00:00:00Z,21400108000.0
10806,RJF,2018-09-30T00:00:00Z,22999192000.0
10807,RJF,2019-09-30T00:00:00Z,25198000000.0
10808,RJF,2020-09-30T00:00:00Z,29984000000.0
10809,RJF,2021-09-30T00:00:00Z,35667000000.0
10810,RTX,1983-12-31T00:00:00Z,
10811,RTX,1983-12-31T00:00:00Z,
10812,RTX,1983-12-31T00:00:00Z,
10813,RTX,1983-12-31T00:00:00Z,
10814,RTX,1983-12-31T00:00:00Z,
10815,RTX,1983-12-31T00:00:00Z,1327282000.0
10816,RTX,1984-12-31T00:00:00Z,1669727000.0
10817,RTX,1985-12-31T00:00:00Z,1722899000.0
10818,RTX,1986-12-31T00:00:00Z,2483299000.0
10819,RTX,1987-12-31T00:00:00Z,3002900000.0
10820,RTX,1988-12-31T00:00:00Z,2228300000.0
10821,RTX,1989-12-31T00:00:00Z,3592800000.0
10822,RTX,1991-12-31T00:00:00Z,3393000000.0
10823,RTX,1991-12-31T00:00:00Z,3393000000.0
10824,RTX,1992-12-31T00:00:00Z,3146000000.0
10825,RTX,1993-12-31T00:00:00Z,2959000000.0
10826,RTX,1994-12-31T00:00:00Z,2443000000.0
10827,RTX,1995-12-31T00:00:00Z,2041000000.0
10828,RTX,1996-12-31T00:00:00Z,1785000000.0
10829,RTX,1997-12-31T00:00:00Z,1587000000.0
10830,RTX,1998-12-31T00:00:00Z,2173000000.0
10831,RTX,1999-12-31T00:00:00Z,4321000000.0
10832,RTX,2000-12-31T00:00:00Z,4811000000.0
10833,RTX,2001-12-31T00:00:00Z,4959000000.0
10834,RTX,2002-12-31T00:00:00Z,4873000000.0
10835,RTX,2003-12-31T00:00:00Z,5301000000.0
10836,RTX,2004-12-31T00:00:00Z,5591000000.0
10837,RTX,2005-12-31T00:00:00Z,8240000000.0
10838,RTX,2006-12-31T00:00:00Z,7931000000.0
10839,RTX,2007-12-31T00:00:00Z,9148000000.0
10840,RTX,2008-12-31T00:00:00Z,11476000000.0
10841,RTX,2009-12-31T00:00:00Z,9744000000.0
10842,RTX,2010-12-31T00:00:00Z,10289000000.0
10843,RTX,2011-12-31T00:00:00Z,10260000000.0
10844,RTX,2012-12-31T00:00:00Z,23221000000.0
10845,RTX,2013-12-31T00:00:00Z,20241000000.0
10846,RTX,2014-12-31T00:00:00Z,19701000000.0
10847,RTX,2015-12-31T00:00:00Z,20425000000.0
10848,RTX,2016-12-31T00:00:00Z,23901000000.0
10849,RTX,2017-12-31T00:00:00Z,27485000000.0
10850,RTX,2018-12-31T00:00:00Z,45537000000.0
10851,RTX,2019-12-31T00:00:00Z,43252000000.0
10852,RTX,2020-12-31T00:00:00Z,31823000000.0
10853,O,1993-12-31T00:00:00Z,
10854,O,1993-12-31T00:00:00Z,
10855,O,1993-12-31T00:00:00Z,
10856,O,1993-12-31T00:00:00Z,
10857,O,1993-12-31T00:00:00Z,
10858,O,1993-12-31T00:00:00Z,
10859,O,1993-12-31T00:00:00Z,
10860,O,1993-12-31T00:00:00Z,
10861,O,1993-12-31T00:00:00Z,
10862,O,1993-12-31T00:00:00Z,
10863,O,1993-12-31T00:00:00Z,
10864,O,1993-12-31T00:00:00Z,
10865,O,1993-12-31T00:00:00Z,
10866,O,1993-12-31T00:00:00Z,
10867,O,1993-12-31T00:00:00Z,
10868,O,1993-12-31T00:00:00Z,255000.0
10869,O,1994-12-31T00:00:00Z,12616000.0
10870,O,1995-12-31T00:00:00Z,18597000.0
10871,O,1996-12-31T00:00:00Z,70000000.0
10872,O,1997-12-31T00:00:00Z,132600000.0
10873,O,1998-12-31T00:00:00Z,294800000.0
10874,O,1999-12-31T00:00:00Z,349200000.0
10875,O,2000-12-31T00:00:00Z,404000000.0
10876,O,2001-12-31T00:00:00Z,315300000.0
10877,O,2002-12-31T00:00:00Z,339700000.0
10878,O,2003-12-31T00:00:00Z,506400000.0
10879,O,2004-12-31T00:00:00Z,503600000.0
10880,O,2005-12-31T00:00:00Z,891700000.0
10881,O,2006-12-31T00:00:00Z,920000000.0
10882,O,2007-12-31T00:00:00Z,1470000000.0
10883,O,2008-12-31T00:00:00Z,1370000000.0
10884,O,2009-12-31T00:00:00Z,1354600000.0
10885,O,2010-12-31T00:00:00Z,1600000000.0
10886,O,2011-12-31T00:00:00Z,2055181000.0
10887,O,2012-12-31T00:00:00Z,2869853000.0
10888,O,2013-12-31T00:00:00Z,4166840000.0
10889,O,2014-12-31T00:00:00Z,4935344000.0
10890,O,2015-12-31T00:00:00Z,4825702000.0
10891,O,2016-12-31T00:00:00Z,5844621000.0
10892,O,2017-12-31T00:00:00Z,6116797000.0
10893,O,2018-12-31T00:00:00Z,6505612000.0
10894,O,2019-12-31T00:00:00Z,7907493000.0
10895,O,2020-12-31T00:00:00Z,8823723000.0
10898,RF,1983-12-31T00:00:00Z,
10899,RF,1983-12-31T00:00:00Z,
10900,RF,1983-12-31T00:00:00Z,
10901,RF,1983-12-31T00:00:00Z,
10902,RF,1983-12-31T00:00:00Z,
10903,RF,1983-12-31T00:00:00Z,328569000.0
10904,RF,1984-12-31T00:00:00Z,283833000.0
10905,RF,1985-12-31T00:00:00Z,266111000.0
10906,RF,1986-12-31T00:00:00Z,226202000.0
10907,RF,1987-12-31T00:00:00Z,178462000.0
10908,RF,1988-12-31T00:00:00Z,313012000.0
10909,RF,1989-12-31T00:00:00Z,240260000.0
10910,RF,1990-12-31T00:00:00Z,381978000.0
10911,RF,1991-12-31T00:00:00Z,152209000.0
10912,RF,1992-12-31T00:00:00Z,390149000.0
10913,RF,1993-12-31T00:00:00Z,666623000.0
10914,RF,1994-12-31T00:00:00Z,1530779000.0
10915,RF,1995-12-31T00:00:00Z,1700616000.0
10916,RF,1996-12-31T00:00:00Z,2059196000.0
10917,RF,1997-12-31T00:00:00Z,2644596000.0
10918,RF,1998-12-31T00:00:00Z,2712767000.0
10919,RF,1999-12-31T00:00:00Z,7825846000.0
10920,RF,2000-12-31T00:00:00Z,6511169000.0
10921,RF,2001-12-31T00:00:00Z,7746074000.0
10922,RF,2002-12-31T00:00:00Z,8510245000.0
10923,RF,2003-12-31T00:00:00Z,9720458000.0
10924,RF,2004-12-31T00:00:00Z,12809350000.0
10925,RF,2005-12-31T00:00:00Z,11915422000.0
10926,RF,2006-12-31T00:00:00Z,17649281000.0
10927,RF,2007-12-31T00:00:00Z,22251856000.0
10928,RF,2008-12-31T00:00:00Z,33433000000.0
10929,RF,2009-12-31T00:00:00Z,21054000000.0
10930,RF,2010-12-31T00:00:00Z,16522000000.0
10931,RF,2011-12-31T00:00:00Z,11093000000.0
10932,RF,2012-12-31T00:00:00Z,7310000000.0
10933,RF,2013-12-31T00:00:00Z,7012000000.0
10934,RF,2014-12-31T00:00:00Z,5215000000.0
10935,RF,2015-12-31T00:00:00Z,3094000000.0
10936,RF,2016-12-31T00:00:00Z,3509000000.0
10937,RF,2017-12-31T00:00:00Z,4479000000.0
10938,RF,2018-12-31T00:00:00Z,5522000000.0
10939,RF,2019-12-31T00:00:00Z,5378000000.0
10940,RF,2020-12-31T00:00:00Z,3569000000.0
10941,RSG,1997-12-31T00:00:00Z,
10942,RSG,1997-12-31T00:00:00Z,
10943,RSG,1997-12-31T00:00:00Z,
10944,RSG,1997-12-31T00:00:00Z,
10945,RSG,1997-12-31T00:00:00Z,
10946,RSG,1997-12-31T00:00:00Z,
10947,RSG,1997-12-31T00:00:00Z,
10948,RSG,1997-12-31T00:00:00Z,
10949,RSG,1997-12-31T00:00:00Z,
10950,RSG,1997-12-31T00:00:00Z,
10951,RSG,1997-12-31T00:00:00Z,
10952,RSG,1997-12-31T00:00:00Z,
10953,RSG,1997-12-31T00:00:00Z,
10954,RSG,1997-12-31T00:00:00Z,
10955,RSG,1997-12-31T00:00:00Z,
10956,RSG,1997-12-31T00:00:00Z,
10957,RSG,1997-12-31T00:00:00Z,
10958,RSG,1997-12-31T00:00:00Z,
10959,RSG,1997-12-31T00:00:00Z,75100000.0
10960,RSG,1997-12-31T00:00:00Z,75100000.0
10961,RSG,1998-12-31T00:00:00Z,1057100000.0
10962,RSG,1999-12-31T00:00:00Z,1209300000.0
10963,RSG,2000-12-31T00:00:00Z,1256700000.0
10964,RSG,2001-12-31T00:00:00Z,1367700000.0
10965,RSG,2002-12-31T00:00:00Z,1442100000.0
10966,RSG,2003-12-31T00:00:00Z,1520300000.0
10967,RSG,2004-12-31T00:00:00Z,1354300000.0
10968,RSG,2005-12-31T00:00:00Z,1475100000.0
10969,RSG,2006-12-31T00:00:00Z,1547200000.0
10970,RSG,2007-12-31T00:00:00Z,1567800000.0
10971,RSG,2008-12-31T00:00:00Z,7702500000.0
10972,RSG,2009-12-31T00:00:00Z,6962600000.0
10973,RSG,2010-12-31T00:00:00Z,6743600000.0
10974,RSG,2011-12-31T00:00:00Z,6921800000.0
10975,RSG,2012-12-31T00:00:00Z,7070500000.0
10976,RSG,2013-12-31T00:00:00Z,7018100000.0
10977,RSG,2014-12-31T00:00:00Z,7061200000.0
10978,RSG,2015-12-31T00:00:00Z,7532900000.0
10979,RSG,2016-12-31T00:00:00Z,7658900000.0
10980,RSG,2017-12-31T00:00:00Z,8187400000.0
10981,RSG,2018-12-31T00:00:00Z,8337500000.0
10982,RSG,2019-12-31T00:00:00Z,8688500000.0
10983,RSG,2020-12-31T00:00:00Z,8934200000.0
10984,RMD,1993-06-30T00:00:00Z,
10985,RMD,1993-06-30T00:00:00Z,
10986,RMD,1993-06-30T00:00:00Z,
10987,RMD,1993-06-30T00:00:00Z,
10988,RMD,1993-06-30T00:00:00Z,
10989,RMD,1993-06-30T00:00:00Z,
10990,RMD,1993-06-30T00:00:00Z,
10991,RMD,1993-06-30T00:00:00Z,
10992,RMD,1993-06-30T00:00:00Z,
10993,RMD,1993-06-30T00:00:00Z,
10994,RMD,1993-06-30T00:00:00Z,
10995,RMD,1993-06-30T00:00:00Z,
10996,RMD,1993-06-30T00:00:00Z,
10997,RMD,1993-06-30T00:00:00Z,
10998,RMD,1993-06-30T00:00:00Z,295000.0
10999,RMD,1994-06-30T00:00:00Z,386000.0
11000,RMD,1995-06-30T00:00:00Z,787000.0
11001,RMD,1996-06-30T00:00:00Z,867000.0
11002,RMD,1997-06-30T00:00:00Z,548000.0
11003,RMD,1998-06-30T00:00:00Z,227000.0
11004,RMD,1999-06-30T00:00:00Z,0.0
11005,RMD,2000-06-30T00:00:00Z,0.0
11006,RMD,2001-06-30T00:00:00Z,150000000.0
11007,RMD,2002-06-30T00:00:00Z,123250000.0
11008,RMD,2003-06-30T00:00:00Z,113250000.0
11009,RMD,2004-06-30T00:00:00Z,113250000.0
11010,RMD,2005-06-30T00:00:00Z,174369000.0
11011,RMD,2006-06-30T00:00:00Z,121081000.0
11012,RMD,2007-06-30T00:00:00Z,115998000.0
11013,RMD,2008-06-30T00:00:00Z,137654000.0
11014,RMD,2009-06-30T00:00:00Z,161736000.0
11015,RMD,2010-06-30T00:00:00Z,121689000.0
11016,RMD,2011-06-30T00:00:00Z,100163000.0
11017,RMD,2012-06-30T00:00:00Z,250835000.0
11018,RMD,2013-06-30T00:00:00Z,300786000.0
11019,RMD,2014-06-30T00:00:00Z,300788000.0
11020,RMD,2015-06-30T00:00:00Z,300594000.0
11021,RMD,2016-06-30T00:00:00Z,1172770000.0
11022,RMD,2017-06-30T00:00:00Z,1078611000.0
11023,RMD,2018-06-30T00:00:00Z,281454000.0
11024,RMD,2019-06-30T00:00:00Z,1270853000.0
11025,RMD,2020-06-30T00:00:00Z,1176120000.0
11026,RMD,2021-06-30T00:00:00Z,655351000.0
11027,RHI,1983-12-31T00:00:00Z,
11028,RHI,1983-12-31T00:00:00Z,
11029,RHI,1983-12-31T00:00:00Z,
11030,RHI,1983-12-31T00:00:00Z,
11031,RHI,1983-12-31T00:00:00Z,
11032,RHI,1983-12-31T00:00:00Z,53245000.0
11033,RHI,1985-12-31T00:00:00Z,51294000.0
11034,RHI,1985-12-31T00:00:00Z,51294000.0
11035,RHI,1986-12-31T00:00:00Z,6338000.0
11036,RHI,1987-12-31T00:00:00Z,83557000.0
11037,RHI,1988-12-31T00:00:00Z,104198000.0
11038,RHI,1989-12-31T00:00:00Z,90298000.0
11039,RHI,1991-12-31T00:00:00Z,67614000.0
11040,RHI,1991-12-31T00:00:00Z,67614000.0
11041,RHI,1992-12-31T00:00:00Z,61855000.0
11042,RHI,1993-12-31T00:00:00Z,32740000.0
11043,RHI,1994-12-31T00:00:00Z,4214000.0
11044,RHI,1995-12-31T00:00:00Z,5725000.0
11045,RHI,1996-12-31T00:00:00Z,6611000.0
11046,RHI,1997-12-31T00:00:00Z,8157000.0
11047,RHI,1998-12-31T00:00:00Z,4712000.0
11048,RHI,1999-12-31T00:00:00Z,3495000.0
11049,RHI,2000-12-31T00:00:00Z,3764000.0
11050,RHI,2001-12-31T00:00:00Z,2682000.0
11051,RHI,2002-12-31T00:00:00Z,2480000.0
11052,RHI,2003-12-31T00:00:00Z,2414000.0
11053,RHI,2004-12-31T00:00:00Z,2343000.0
11054,RHI,2005-12-31T00:00:00Z,3054000.0
11055,RHI,2006-12-31T00:00:00Z,4194000.0
11056,RHI,2007-12-31T00:00:00Z,4123000.0
11057,RHI,2008-12-31T00:00:00Z,1997000.0
11058,RHI,2009-12-31T00:00:00Z,1892000.0
11059,RHI,2010-12-31T00:00:00Z,1779000.0
11060,RHI,2011-12-31T00:00:00Z,1656000.0
11061,RHI,2012-12-31T00:00:00Z,1545000.0
11062,RHI,2013-12-31T00:00:00Z,1428000.0
11063,RHI,2014-12-31T00:00:00Z,1299000.0
11064,RHI,2015-12-31T00:00:00Z,1160000.0
11065,RHI,2016-12-31T00:00:00Z,1007000.0
11066,RHI,2017-12-31T00:00:00Z,840000.0
11067,RHI,2018-12-31T00:00:00Z,657000.0
11068,RHI,2019-12-31T00:00:00Z,457000.0
11069,RHI,2020-12-31T00:00:00Z,239000.0
11070,ROK,1983-09-30T00:00:00Z,
11071,ROK,1983-09-30T00:00:00Z,
11072,ROK,1983-09-30T00:00:00Z,
11073,ROK,1983-09-30T00:00:00Z,
11074,ROK,1983-09-30T00:00:00Z,221900000.0
11075,ROK,1984-09-30T00:00:00Z,271600000.0
11076,ROK,1985-09-30T00:00:00Z,769700000.0
11077,ROK,1986-09-30T00:00:00Z,723100000.0
11078,ROK,1987-09-30T00:00:00Z,914200000.0
11079,ROK,1988-09-30T00:00:00Z,1049000000.0
11080,ROK,1989-09-30T00:00:00Z,1321600000.0
11081,ROK,1990-09-30T00:00:00Z,1355600000.0
11082,ROK,1991-09-30T00:00:00Z,1015100000.0
11083,ROK,1992-09-30T00:00:00Z,1196500000.0
11084,ROK,1993-09-30T00:00:00Z,1194600000.0
11085,ROK,1994-09-30T00:00:00Z,991200000.0
11086,ROK,1995-09-30T00:00:00Z,293000000.0
11087,ROK,1996-09-30T00:00:00Z,479000000.0
11088,ROK,1997-09-30T00:00:00Z,208000000.0
11089,ROK,1998-09-30T00:00:00Z,1064000000.0
11090,ROK,1999-09-30T00:00:00Z,1100000000.0
11091,ROK,2000-09-30T00:00:00Z,940000000.0
11092,ROK,2001-09-30T00:00:00Z,919000000.0
11093,ROK,2002-09-30T00:00:00Z,929000000.0
11094,ROK,2003-09-30T00:00:00Z,772700000.0
11095,ROK,2004-09-30T00:00:00Z,757900000.0
11096,ROK,2005-09-30T00:00:00Z,749400000.0
11097,ROK,2006-09-30T00:00:00Z,967200000.0
11098,ROK,2007-09-30T00:00:00Z,927100000.0
11099,ROK,2008-09-30T00:00:00Z,1004500000.0
11100,ROK,2009-09-30T00:00:00Z,904700000.0
11101,ROK,2010-09-30T00:00:00Z,904900000.0
11102,ROK,2011-09-30T00:00:00Z,905000000.0
11103,ROK,2012-09-30T00:00:00Z,1062000000.0
11104,ROK,2013-09-30T00:00:00Z,1084100000.0
11105,ROK,2014-09-30T00:00:00Z,1225400000.0
11106,ROK,2015-09-30T00:00:00Z,1500900000.0
11107,ROK,2016-09-30T00:00:00Z,1964900000.0
11108,ROK,2017-09-30T00:00:00Z,1843800000.0
11109,ROK,2018-09-30T00:00:00Z,1776200000.0
11110,ROK,2019-09-30T00:00:00Z,2256900000.0
11111,ROK,2020-09-30T00:00:00Z,1999300000.0
11112,ROK,2021-09-30T00:00:00Z,3974300000.0
11113,ROL,1983-12-31T00:00:00Z,
11114,ROL,1983-12-31T00:00:00Z,
11115,ROL,1983-12-31T00:00:00Z,
11116,ROL,1983-12-31T00:00:00Z,
11117,ROL,1983-12-31T00:00:00Z,
11118,ROL,1983-12-31T00:00:00Z,5814000.0
11119,ROL,1984-12-31T00:00:00Z,15473000.0
11120,ROL,1985-12-31T00:00:00Z,19266000.0
11121,ROL,1986-12-31T00:00:00Z,4000000.0
11122,ROL,1988-12-31T00:00:00Z,0.0
11123,ROL,1988-12-31T00:00:00Z,0.0
11124,ROL,1989-12-31T00:00:00Z,0.0
11125,ROL,1990-12-31T00:00:00Z,0.0
11126,ROL,1991-12-31T00:00:00Z,0.0
11127,ROL,1992-12-31T00:00:00Z,0.0
11128,ROL,1993-12-31T00:00:00Z,0.0
11129,ROL,1994-12-31T00:00:00Z,0.0
11130,ROL,1995-12-31T00:00:00Z,8736000.0
11131,ROL,1996-12-31T00:00:00Z,14898000.0
11132,ROL,1997-12-31T00:00:00Z,12377000.0
11133,ROL,1998-12-31T00:00:00Z,9509000.0
11134,ROL,1999-12-31T00:00:00Z,6088000.0
11135,ROL,2000-12-31T00:00:00Z,2085000.0
11136,ROL,2001-12-31T00:00:00Z,0.0
11137,ROL,2002-12-31T00:00:00Z,0.0
11138,ROL,2003-12-31T00:00:00Z,0.0
11139,ROL,2004-12-31T00:00:00Z,0.0
11140,ROL,2005-12-31T00:00:00Z,1385000.0
11141,ROL,2006-12-31T00:00:00Z,622000.0
11142,ROL,2007-12-31T00:00:00Z,1787000.0
11143,ROL,2008-12-31T00:00:00Z,65000000.0
11144,ROL,2009-12-31T00:00:00Z,30000000.0
11145,ROL,2010-12-31T00:00:00Z,26000000.0
11146,ROL,2011-12-31T00:00:00Z,0.0
11147,ROL,2012-12-31T00:00:00Z,0.0
11148,ROL,2013-12-31T00:00:00Z,0.0
11149,ROL,2014-12-31T00:00:00Z,0.0
11150,ROL,2015-12-31T00:00:00Z,0.0
11151,ROL,2016-12-31T00:00:00Z,0.0
11152,ROL,2017-12-31T00:00:00Z,0.0
11153,ROL,2018-12-31T00:00:00Z,0.0
11154,ROL,2019-12-31T00:00:00Z,291500000.0
11155,ROL,2020-12-31T00:00:00Z,203000000.0
11156,ROP,1990-10-31T00:00:00Z,
11157,ROP,1990-10-31T00:00:00Z,
11158,ROP,1990-10-31T00:00:00Z,
11159,ROP,1990-10-31T00:00:00Z,
11160,ROP,1990-10-31T00:00:00Z,
11161,ROP,1990-10-31T00:00:00Z,
11162,ROP,1990-10-31T00:00:00Z,
11163,ROP,1990-10-31T00:00:00Z,
11164,ROP,1990-10-31T00:00:00Z,
11165,ROP,1990-10-31T00:00:00Z,
11166,ROP,1990-10-31T00:00:00Z,
11167,ROP,1990-10-31T00:00:00Z,
11168,ROP,1990-10-31T00:00:00Z,38921000.0
11169,ROP,1991-10-31T00:00:00Z,34937000.0
11170,ROP,1992-10-31T00:00:00Z,30229000.0
11171,ROP,1993-10-31T00:00:00Z,12351000.0
11172,ROP,1995-10-31T00:00:00Z,20793000.0
11173,ROP,1996-10-31T00:00:00Z,70187000.0
11174,ROP,1997-10-31T00:00:00Z,102125000.0
11175,ROP,1998-10-31T00:00:00Z,126056000.0
11176,ROP,1999-10-31T00:00:00Z,130516000.0
11177,ROP,2000-10-31T00:00:00Z,241309000.0
11178,ROP,2001-10-31T00:00:00Z,326840000.0
11179,ROP,2002-12-31T00:00:00Z,329601000.0
11180,ROP,2002-12-31T00:00:00Z,329601000.0
11181,ROP,2003-12-31T00:00:00Z,651109000.0
11182,ROP,2004-12-31T00:00:00Z,891891000.0
11183,ROP,2005-12-31T00:00:00Z,894271000.0
11184,ROP,2006-12-31T00:00:00Z,1026792000.0
11185,ROP,2007-12-31T00:00:00Z,1058592000.0
11186,ROP,2008-12-31T00:00:00Z,1267215000.0
11187,ROP,2009-12-31T00:00:00Z,1153758000.0
11188,ROP,2010-12-31T00:00:00Z,1341045000.0
11189,ROP,2011-12-31T00:00:00Z,1085016000.0
11190,ROP,2012-12-31T00:00:00Z,2022122000.0
11191,ROP,2013-12-31T00:00:00Z,2464852000.0
11192,ROP,2014-12-31T00:00:00Z,2201374000.0
11193,ROP,2015-12-31T00:00:00Z,3271222000.0
11194,ROP,2016-12-31T00:00:00Z,6209536000.0
11195,ROP,2017-12-31T00:00:00Z,5155555000.0
11196,ROP,2018-12-31T00:00:00Z,4941700000.0
11197,ROP,2019-12-31T00:00:00Z,5275300000.0
11198,ROP,2020-12-31T00:00:00Z,9566500000.0
11200,RCL,1992-01-03T00:00:00Z,
11201,RCL,1992-01-03T00:00:00Z,
11202,RCL,1992-01-03T00:00:00Z,
11203,RCL,1992-01-03T00:00:00Z,
11204,RCL,1992-01-03T00:00:00Z,
11205,RCL,1992-01-03T00:00:00Z,
11206,RCL,1992-01-03T00:00:00Z,
11207,RCL,1992-01-03T00:00:00Z,
11208,RCL,1992-01-03T00:00:00Z,
11209,RCL,1992-01-03T00:00:00Z,
11210,RCL,1992-01-03T00:00:00Z,
11211,RCL,1992-01-03T00:00:00Z,
11212,RCL,1992-01-03T00:00:00Z,
11213,RCL,1992-01-03T00:00:00Z,1017662000.0
11214,RCL,1993-01-01T00:00:00Z,1120979000.0
11215,RCL,1993-12-31T00:00:00Z,798163000.0
11216,RCL,1994-12-31T00:00:00Z,747107000.0
11217,RCL,1995-12-31T00:00:00Z,935692000.0
11218,RCL,1996-12-31T00:00:00Z,1366967000.0
11219,RCL,1997-12-31T00:00:00Z,2572696000.0
11220,RCL,1998-12-31T00:00:00Z,2469082000.0
11221,RCL,1999-12-31T00:00:00Z,2342177000.0
11222,RCL,2000-12-31T00:00:00Z,3410096000.0
11223,RCL,2001-12-31T00:00:00Z,5646112000.0
11224,RCL,2002-12-31T00:00:00Z,5444838000.0
11225,RCL,2003-12-31T00:00:00Z,5835804000.0
11226,RCL,2004-12-31T00:00:00Z,5731944000.0
11227,RCL,2005-12-31T00:00:00Z,4154775000.0
11228,RCL,2006-12-31T00:00:00Z,5413744000.0
11229,RCL,2007-12-31T00:00:00Z,5698272000.0
11230,RCL,2008-12-31T00:00:00Z,7011403000.0
11231,RCL,2009-12-31T00:00:00Z,8419770000.0
11232,RCL,2010-12-31T00:00:00Z,9150116000.0
11233,RCL,2011-12-31T00:00:00Z,8495853000.0
11234,RCL,2012-12-31T00:00:00Z,8489947000.0
11235,RCL,2013-12-31T00:00:00Z,8074804000.0
